protocolo,empreendimento,latitude,longitude,lat_casa_forca,lon_casa_forca,autor,data,obs
132426961,PCH JACARÉ,-26.039233,-52.932758,-26.035874,-52.927308,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Jacaré: reservatório e barramento junto a complexo industrial (autoprodução) no marcador (em operação, ANEEL). Co-localizada com CGH Santana (#811)."
144612353,PCH JACARÉ,-26.039233,-52.932758,-26.035874,-52.927308,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Jacaré: reservatório e barramento junto a complexo industrial (autoprodução) no marcador (em operação, ANEEL). Co-localizada com CGH Santana (#811)."
148508127,PCH JACARÉ,-26.039233,-52.932758,-26.035874,-52.927308,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Jacaré: reservatório e barramento junto a complexo industrial (autoprodução) no marcador (em operação, ANEEL). Co-localizada com CGH Santana (#811)."
149514082,PCH JACARÉ,-26.039233,-52.932758,-26.035874,-52.927308,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Jacaré: reservatório e barramento junto a complexo industrial (autoprodução) no marcador (em operação, ANEEL). Co-localizada com CGH Santana (#811)."
186125495,PCH JACARÉ,-26.039233,-52.932758,-26.035874,-52.927308,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Jacaré: reservatório e barramento junto a complexo industrial (autoprodução) no marcador (em operação, ANEEL). Co-localizada com CGH Santana (#811)."
93843185,PCH JAGUARICATU 1,-24.205541,-49.485621,,-49.485625,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Jaguaricatu 1: Rio Jaguaricatu confirmado no marcador (coord ANEEL, em operação); barramento a fio d'água provável. Casa de força a pinar."
78786663,PCH JAGUARICATU 1,-24.205541,-49.485621,,-49.485625,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Jaguaricatu 1: Rio Jaguaricatu confirmado no marcador (coord ANEEL, em operação); barramento a fio d'água provável. Casa de força a pinar."
140935590,PCH JAGUARICATU 1,-24.205541,-49.485621,,-49.485625,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Jaguaricatu 1: Rio Jaguaricatu confirmado no marcador (coord ANEEL, em operação); barramento a fio d'água provável. Casa de força a pinar."
166344336,PCH JAGUARICATU 1,-24.205541,-49.485621,,-49.485625,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Jaguaricatu 1: Rio Jaguaricatu confirmado no marcador (coord ANEEL, em operação); barramento a fio d'água provável. Casa de força a pinar."
93843177,PCH JAGUARICATU 2,-24.168642,-49.491504,,-49.491395,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — PCH Jaguaricatu 2: barramento e reservatório claramente visíveis no Rio Jaguaricatu no marcador (coord ANEEL, em operação); estruturas (casa de força provável) visíveis. Casa de força a pinar."
78786671,PCH JAGUARICATU 2,-24.168642,-49.491504,,-49.491395,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — PCH Jaguaricatu 2: barramento e reservatório claramente visíveis no Rio Jaguaricatu no marcador (coord ANEEL, em operação); estruturas (casa de força provável) visíveis. Casa de força a pinar."
140935140,PCH JAGUARICATU 2,-24.168642,-49.491504,,-49.491395,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — PCH Jaguaricatu 2: barramento e reservatório claramente visíveis no Rio Jaguaricatu no marcador (coord ANEEL, em operação); estruturas (casa de força provável) visíveis. Casa de força a pinar."
166344883,PCH JAGUARICATU 2,-24.168642,-49.491504,,-49.491395,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — PCH Jaguaricatu 2: barramento e reservatório claramente visíveis no Rio Jaguaricatu no marcador (coord ANEEL, em operação); estruturas (casa de força provável) visíveis. Casa de força a pinar."
59702483,PCH KALENA,-25.176668,-50.940277,,-50.940277,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Dois Saltos: marcador no Salto Mandurí, sobre o Rio dos Patos, com estrutura/corredeira visível. Casa de força listada ~2,3 km a NW — a confirmar separadamente."
42647578,PCH LÚCIA CHEROBIM,-25.552025,-49.853565,-25.547039,-49.865994,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em instalação — PCH Lúcia Cherobim: estrutura da barragem e vertedouro identificados no Rio dos Patos (em obra, imagem jul/2023); reservatório a jusante. Casa de força listada ~1,4 km a NW — a pinar."
137892090,PCH LÚCIA CHEROBIM,-25.552025,-49.853565,-25.547039,-49.865994,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em instalação — PCH Lúcia Cherobim: estrutura da barragem e vertedouro identificados no Rio dos Patos (em obra, imagem jul/2023); reservatório a jusante. Casa de força listada ~1,4 km a NW — a pinar."
192654513,PCH LÚCIA CHEROBIM,-25.552025,-49.853565,-25.547039,-49.865994,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em instalação — PCH Lúcia Cherobim: estrutura da barragem e vertedouro identificados no Rio dos Patos (em obra, imagem jul/2023); reservatório a jusante. Casa de força listada ~1,4 km a NW — a pinar."
227844701,PCH LÚCIA CHEROBIM,-25.552025,-49.853565,-25.547039,-49.865994,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em instalação — PCH Lúcia Cherobim: estrutura da barragem e vertedouro identificados no Rio dos Patos (em obra, imagem jul/2023); reservatório a jusante. Casa de força listada ~1,4 km a NW — a pinar."
230191590,PCH LÚCIA CHEROBIM,-25.552025,-49.853565,-25.547039,-49.865994,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em instalação — PCH Lúcia Cherobim: estrutura da barragem e vertedouro identificados no Rio dos Patos (em obra, imagem jul/2023); reservatório a jusante. Casa de força listada ~1,4 km a NW — a pinar."
142870398,PCH MACACOS,-24.072222,-49.624167,-24.064052,-49.624973,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — PCH Macacos: etiqueta GEP 'PCH MACACOS' confirmada (Rio Jaguariaíva); barragem identificada — confirmado em revisão anterior na mesma coordenada. Casa de força listada ~0,9 km — a pinar."
156289302,PCH MACACOS,-24.072222,-49.624167,-24.064052,-49.624973,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — PCH Macacos: etiqueta GEP 'PCH MACACOS' confirmada (Rio Jaguariaíva); barragem identificada — confirmado em revisão anterior na mesma coordenada. Casa de força listada ~0,9 km — a pinar."
168365233,PCH MACACOS,-24.072222,-49.624167,-24.064052,-49.624973,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — PCH Macacos: etiqueta GEP 'PCH MACACOS' confirmada (Rio Jaguariaíva); barragem identificada — confirmado em revisão anterior na mesma coordenada. Casa de força listada ~0,9 km — a pinar."
171773377,PCH MACACOS,-24.072222,-49.624167,-24.064052,-49.624973,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — PCH Macacos: etiqueta GEP 'PCH MACACOS' confirmada (Rio Jaguariaíva); barragem identificada — confirmado em revisão anterior na mesma coordenada. Casa de força listada ~0,9 km — a pinar."
24.781.262-8,PCH MACACOS,-24.072222,-49.624167,-24.064052,-49.624973,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Alto | Fase: Em operação — PCH Macacos: etiqueta GEP 'PCH MACACOS' confirmada (Rio Jaguariaíva); barragem identificada — confirmado em revisão anterior na mesma coordenada. Casa de força listada ~0,9 km — a pinar."
49471475,PCH MOURÃO I,-24.105017,-52.330058,,-52.320777,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Mourão I: região do Parque Estadual do Lago Azul / Rio Mourão (reservatório confirmado, em operação, ANEEL). Casa de força a pinar."
88346858,PCH MOURÃO I,-24.105017,-52.330058,,-52.320777,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Mourão I: região do Parque Estadual do Lago Azul / Rio Mourão (reservatório confirmado, em operação, ANEEL). Casa de força a pinar."
137637669,PCH MOURÃO I,-24.105017,-52.330058,,-52.320777,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Mourão I: região do Parque Estadual do Lago Azul / Rio Mourão (reservatório confirmado, em operação, ANEEL). Casa de força a pinar."
185429407,PCH MOURÃO I,-24.105017,-52.330058,?,?,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Mourão I: região do Parque Estadual do Lago Azul / Rio Mourão (reservatório confirmado, em operação, ANEEL). Casa de força a pinar."
78395907,PCH PULO,-24.72185,-50.134378,-24.716201,-50.139513,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Pulo: Rio Iapó confirmado no marcador (Salto do Pulo, coord ANEEL, em operação). Casa de força listada ~0,7 km a NW — a pinar."
139632176,PCH PULO,-24.72185,-50.134378,-24.716201,-50.139513,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Pulo: Rio Iapó confirmado no marcador (Salto do Pulo, coord ANEEL, em operação). Casa de força listada ~0,7 km a NW — a pinar."
151204589,PCH PULO,-24.72185,-50.134378,-24.716201,-50.139513,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Pulo: Rio Iapó confirmado no marcador (Salto do Pulo, coord ANEEL, em operação). Casa de força listada ~0,7 km a NW — a pinar."
154909311,PCH PULO,-24.72185,-50.134378,-24.716201,-50.139513,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Pulo: Rio Iapó confirmado no marcador (Salto do Pulo, coord ANEEL, em operação). Casa de força listada ~0,7 km a NW — a pinar."
198220892,PCH PULO,-24.72185,-50.134378,-24.716201,-50.139513,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Pulo: Rio Iapó confirmado no marcador (Salto do Pulo, coord ANEEL, em operação). Casa de força listada ~0,7 km a NW — a pinar."
117156109,PCH RIO VITORINO,-25.997081,-52.785434,,,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Rio Vitorino: barramento/estrutura no marcador + complexo agroindustrial a oeste (em operação, ANEEL). Mesma usina do #1490."
135823317,PCH RIO VITORINO,-25.997081,-52.785434,,-52.785669,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Rio Vitorino: barramento/estrutura no marcador + complexo agroindustrial a oeste (em operação, ANEEL). Mesma usina do #1490."
156306380,PCH RIO VITORINO,-25.997081,-52.785434,,-52.785669,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Rio Vitorino: barramento/estrutura no marcador + complexo agroindustrial a oeste (em operação, ANEEL). Mesma usina do #1490."
203538421,PCH RIO VITORINO,-25.997081,-52.785434,,-52.785669,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Rio Vitorino: barramento/estrutura no marcador + complexo agroindustrial a oeste (em operação, ANEEL). Mesma usina do #1490."
49493509,PCH SALTO ALEMÃ,-26.068542,-52.589795,,-52.597779,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto Alemã (etiqueta GEP 'CGH Salto da Alemoa - Bem Energia'): barramento visível no Rio Chopim no marcador (coord ANEEL). Casa de força junto ao barramento — a pinar.
154241116,PCH SALTO ALEMÃ,-26.068542,-52.589795,,,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto Alemã (etiqueta GEP 'CGH Salto da Alemoa - Bem Energia'): barramento visível no Rio Chopim no marcador (coord ANEEL). Casa de força junto ao barramento — a pinar.
77264191,PCH SALTO CURUCACA I,-25.53304,-51.815316,,-51.815316,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto Curucaca II: etiqueta GEP 'Salto curucaca' + Rio Jordão; barramento e reservatório visíveis no marcador. Casa de força a pinar.
136735438,PCH SALTO CURUCACA I,-25.53304,-51.815316,,-51.815316,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto Curucaca II: etiqueta GEP 'Salto curucaca' + Rio Jordão; barramento e reservatório visíveis no marcador. Casa de força a pinar.
150054753,PCH SALTO CURUCACA I,-25.53304,-51.815316,,-51.815316,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto Curucaca II: etiqueta GEP 'Salto curucaca' + Rio Jordão; barramento e reservatório visíveis no marcador. Casa de força a pinar.
74094945,PCH SALTO CURUCACA II,-25.53304,-51.815316,,-51.815316,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto Curucaca II: etiqueta GEP 'Salto curucaca' + Rio Jordão; barramento e reservatório visíveis no marcador. Casa de força a pinar.
79834726,PCH SALTO CURUCACA II,-25.53304,-51.815316,,-51.815316,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto Curucaca II: etiqueta GEP 'Salto curucaca' + Rio Jordão; barramento e reservatório visíveis no marcador. Casa de força a pinar.
131708360,PCH SALTO CURUCACA II,-25.53304,-51.815316,,-51.815316,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto Curucaca II: etiqueta GEP 'Salto curucaca' + Rio Jordão; barramento e reservatório visíveis no marcador. Casa de força a pinar.
139517954,PCH SALTO CURUCACA II,-25.53304,-51.815316,,-51.815316,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto Curucaca II: etiqueta GEP 'Salto curucaca' + Rio Jordão; barramento e reservatório visíveis no marcador. Casa de força a pinar.
47523893,PCH SALTO DO JARDIM,-26.248011,-51.280582,,-51.280581,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto do Jardim: etiqueta GEP 'Cachoeira Usina do Domit' no marcador (em operação, ANEEL). Casa de força a pinar."
81661669,PCH SALTO DO JARDIM,-26.248011,-51.280582,,-51.280581,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto do Jardim: etiqueta GEP 'Cachoeira Usina do Domit' no marcador (em operação, ANEEL). Casa de força a pinar."
72679695,PCH SALTO DO JARDIM MONTANTE,-26.248011,-51.280582,,-51.268,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto do Jardim Montante: mesma coord do #1397 (Cachoeira Usina do Domit); em operação (ANEEL). Casa de força a pinar.
96058829,PCH SALTO MAUÁ (GETÚLIO VARGAS),-24.058889,-50.710833,,-50.709697,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto Mauá: co-localizada com a UHE Mauá (etiqueta GEP 'Barragem da UHE de Mauá' adjacente) no Rio Tibagi/Salto Mauá. Mesmo sítio do empreendimento #1532.
79116548,PCH SALTO MAUÁ (GETÚLIO VARGAS),-24.058889,-50.710833,,-50.709697,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto Mauá: co-localizada com a UHE Mauá (etiqueta GEP 'Barragem da UHE de Mauá' adjacente) no Rio Tibagi/Salto Mauá. Mesmo sítio do empreendimento #1532.
166430410,PCH SALTO MAUÁ (GETÚLIO VARGAS),-24.058889,-50.710833,,-50.709697,Conferência geoespacial (Claude),2026-06-27,Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Salto Mauá: co-localizada com a UHE Mauá (etiqueta GEP 'Barragem da UHE de Mauá' adjacente) no Rio Tibagi/Salto Mauá. Mesmo sítio do empreendimento #1532.
51445333,PCH SÃO FRANCISCO,-24.733056,-53.892778,-24.77701,-53.73237,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH São Francisco: etiqueta GEP 'Lago da PCH' + reservatório no marcador (em operação, ANEEL); barragem na extremidade do lago. Casa de força a pinar."
52288398,PCH SÃO FRANCISCO,-24.733056,-53.892778,-24.77701,-53.73237,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH São Francisco: etiqueta GEP 'Lago da PCH' + reservatório no marcador (em operação, ANEEL); barragem na extremidade do lago. Casa de força a pinar."
53294111,PCH SÃO FRANCISCO,-24.733056,-53.892778,-24.77701,-53.73237,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH São Francisco: etiqueta GEP 'Lago da PCH' + reservatório no marcador (em operação, ANEEL); barragem na extremidade do lago. Casa de força a pinar."
81157731,PCH SÃO FRANCISCO,-24.733056,-53.892778,-24.77701,-53.73237,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH São Francisco: etiqueta GEP 'Lago da PCH' + reservatório no marcador (em operação, ANEEL); barragem na extremidade do lago. Casa de força a pinar."
78271558,PCH SÃO FRANCISCO,-24.733056,-53.892778,-24.77701,-53.73237,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH São Francisco: etiqueta GEP 'Lago da PCH' + reservatório no marcador (em operação, ANEEL); barragem na extremidade do lago. Casa de força a pinar."
79878812,PCH SÃO FRANCISCO,-24.733056,-53.892778,-24.77701,-53.73237,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH São Francisco: etiqueta GEP 'Lago da PCH' + reservatório no marcador (em operação, ANEEL); barragem na extremidade do lago. Casa de força a pinar."
141068237,PCH SÃO FRANCISCO,-24.733056,-53.892778,-24.77701,-53.73237,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH São Francisco: etiqueta GEP 'Lago da PCH' + reservatório no marcador (em operação, ANEEL); barragem na extremidade do lago. Casa de força a pinar."
136718134,PCH SÃO JOÃO II,-25.04709,-50.988032,-25.041176,-50.988118,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em construção — PCH São João II: canteiro de obra visível (terraplenagem, escavação, acessos) junto ao marcador (imagem 6/8/2023). Em construção (ANEEL) — confirmado visualmente; casa de força ~650 m N (coord -25.041176,-50.988118)."
147301880,PCH SÃO JOÃO II,-25.04709,-50.988032,-25.041176,-50.988118,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em construção — PCH São João II: canteiro de obra visível (terraplenagem, escavação, acessos) junto ao marcador (imagem 6/8/2023). Em construção (ANEEL) — confirmado visualmente; casa de força ~650 m N (coord -25.041176,-50.988118)."
160916656,PCH SÃO JOÃO II,-25.04709,-50.988032,-25.041176,-50.988118,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em construção — PCH São João II: canteiro de obra visível (terraplenagem, escavação, acessos) junto ao marcador (imagem 6/8/2023). Em construção (ANEEL) — confirmado visualmente; casa de força ~650 m N (coord -25.041176,-50.988118)."
226174834,PCH SÃO JOÃO II,-25.04709,-50.988032,-25.041176,-50.988118,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em construção — PCH São João II: canteiro de obra visível (terraplenagem, escavação, acessos) junto ao marcador (imagem 6/8/2023). Em construção (ANEEL) — confirmado visualmente; casa de força ~650 m N (coord -25.041176,-50.988118)."
232491914,PCH SÃO JOÃO II,-25.04709,-50.988032,-25.041176,-50.988118,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em construção — PCH São João II: canteiro de obra visível (terraplenagem, escavação, acessos) junto ao marcador (imagem 6/8/2023). Em construção (ANEEL) — confirmado visualmente; casa de força ~650 m N (coord -25.041176,-50.988118)."
25.245.107-2,PCH SÃO JOÃO II,-25.04709,-50.988032,-25.041176,-50.988118,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em construção — PCH São João II: canteiro de obra visível (terraplenagem, escavação, acessos) junto ao marcador (imagem 6/8/2023). Em construção (ANEEL) — confirmado visualmente; casa de força ~650 m N (coord -25.041176,-50.988118)."
25.245.107-2,PCH SÃO JOÃO II,-25.04709,-50.988032,-25.041176,-50.988118,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em construção — PCH São João II: canteiro de obra visível (terraplenagem, escavação, acessos) junto ao marcador (imagem 6/8/2023). Em construção (ANEEL) — confirmado visualmente; casa de força ~650 m N (coord -25.041176,-50.988118)."
118704320,PCH TAGUÁ,-25.523383,-51.783344,,-51.783656,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Taguá: reservatório do Rio Jordão + estrutura (prédio, possível casa de força) junto ao marcador (em operação, ANEEL)."
151011640,PCH TAGUÁ,-25.442778,-51.457778,,-51.458059,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Taguá: estrutura/complexo junto ao rio no marcador (em operação, ANEEL). Casa de força a pinar."
166538653,PCH TAGUÁ,-25.442778,-51.457778,,-51.458059,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Taguá: estrutura/complexo junto ao rio no marcador (em operação, ANEEL). Casa de força a pinar."
181684445,PCH TAGUÁ,-25.523383,-51.783344,-25.525378,-51.783772,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Taguá: reservatório do Rio Jordão + estrutura (prédio, possível casa de força) junto ao marcador (em operação, ANEEL)."
185766179,PCH TAGUÁ,-25.523383,-51.783344,-25.525378,-51.783772,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Taguá: reservatório do Rio Jordão + estrutura (prédio, possível casa de força) junto ao marcador (em operação, ANEEL)."
52301467,PCH TAPERA,-25.484593,-52.273118,-25.377006,-52.28546,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Coordenada inconsistente | Grau: Médio | Fase: Em operação — PCH Tapera: barramento visível no marcador (coord ANEEL, em operação). ATENÇÃO: coord de casa de força listada (-25.377,-52.285) está ~12 km ao norte — provavelmente errada."
99562331,PCH TRÊS CAPÕES NOVO,-25.463537,-51.660779,,-51.662808,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Três Capões Novo: etiqueta GEP 'CGH Três Capões Novo' no marcador (Rio Jordão, em operação, ANEEL). Casa de força a pinar."
145788820,PCH TRÊS CAPÕES NOVO,-25.463537,-51.660779,,-51.662808,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Três Capões Novo: etiqueta GEP 'CGH Três Capões Novo' no marcador (Rio Jordão, em operação, ANEEL). Casa de força a pinar."
166571103,PCH TRÊS CAPÕES NOVO,-25.463537,-51.660779,,-51.662808,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Três Capões Novo: etiqueta GEP 'CGH Três Capões Novo' no marcador (Rio Jordão, em operação, ANEEL). Casa de força a pinar."
211296690,PCH TRÊS CAPÕES NOVO,-25.463537,-51.660779,,,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Três Capões Novo: etiqueta GEP 'CGH Três Capões Novo' no marcador (Rio Jordão, em operação, ANEEL). Casa de força a pinar."
215463907,PCH TRÊS CAPÕES NOVO,-25.463537,-51.660779,-25.466558,-51.662808,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Três Capões Novo: etiqueta GEP 'CGH Três Capões Novo' no marcador (Rio Jordão, em operação, ANEEL). Casa de força a pinar."
53309747,PCH VILA GALUPO,-26.060667,-52.924417,-26.052201,-52.91483,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Vila Galupo: reservatório visível no marcador (em operação, ANEEL); barragem na extremidade. Casa de força a pinar."
133470247,PCH VILA GALUPO,-26.060667,-52.924417,-26.052201,-52.91483,Conferência geoespacial (Claude),2026-06-27,"Barragem: Validado | Casa de força: Pendente de validação | Grau: Médio | Fase: Em operação — PCH Vila Galupo: reservatório visível no marcador (em operação, ANEEL); barragem na extremidade. Casa de força a pinar."
